District,Area,YEAR,Max_Temp,Min_Temp,Rainfall, Humidity,Wind,Cloud,Sunshine,ALT
2,38340,1993,30.95,14.825,9.25,74,0.6,1.375,7.55,20
4,43140,1993,29.8,14.675,6.5,78.5,0.4,0.975,7.775,10
5,65850,1993,30,15.025,21.5,72.5,0.45,1.275,7.35,9
6,32235,1993,29.2,13.775,15,76.5,0.55,1.2,7.1,37
7,1815,1993,29.75,15.25,10.5,75.75,0.5,0.95,7.7,9
8,6255,1993,30.975,13.975,11.25,76.75,0.375,1.2,7.025,7
9,5455,1993,30.9,14.975,7.5,75.5,1.025,1.125,7.8,4
10,9440,1993,29.425,14.65,16.75,73.75,0.625,1.35,7.225,19
11,2225,1993,29.65,16.6,6.25,75.25,0.55,1.075,7.65,6
12,9945,1993,30.175,13.975,22.75,73.25,0.7,1.275,7.45,14
13,780,1993,30.125,16.65,14.5,78.25,0.4,1.125,7,3
14,27615,1993,30,13.975,14.5,75.75,0.825,1.175,7.55,20
15,565,1993,30.25,15.9,5,73.75,0.45,1.425,8.175,63
16,24100,1993,29.075,13.875,17.75,78.25,0.65,1.125,7.425,34
17,12780,1993,29.35,15.25,15.75,72.25,1.2,1.7,8.1,35
18,9995,1993,29.8,14.775,19.75,80.25,0.675,1.175,7.225,10
1,2230,1994,30.625,14.075,17.5,75,0.275,1.775,7.05,4
2,38340,1994,29.575,14.1,9.25,71,0.725,1.625,7.15,20
4,43140,1994,30.475,13.4,7.5,73,0.325,1.775,7.3,10
5,65850,1994,30.7,14.575,13.25,66.5,0.4,1.9,6.7,9
6,32235,1994,29.025,11.7,3.75,70,0.575,1.2,7.05,37
7,1815,1994,30.2,14.575,4.25,71,0.75,1.625,6.875,9
8,6255,1994,30.55,13.4,11,72.75,0.5,1.775,6.475,7
9,5455,1994,30.95,14.825,29.25,72.25,0.7,1.575,7.025,4
10,9440,1994,29.475,13.85,7.25,69.5,0.65,1.75,6.625,19
11,2225,1994,29.6,16.125,7.25,72,0.475,1.625,7.05,6
12,9945,1994,29.625,12.425,8.5,68.75,0.925,1.625,7.125,14
13,780,1994,30.575,15.7,21.75,73.5,0.65,1.825,6.3,3
14,27615,1994,29.1,12.975,17.5,69.75,0.6,1.25,7.3,20
15,565,1994,30.875,14.625,5,71.5,0.425,2.1,7.3,63
16,24100,1994,28.225,12.9,1.5,72.25,0.8,1.425,7.075,34
17,12780,1994,29.9,14.825,10.75,70,0.95,2.275,6.95,35
18,9995,1994,29.625,13.725,22,79.25,0.7,1.8,6.75,10
1,2345,1995,30.9,15.025,43.25,77,0.275,1.35,7.65,4
2,39620,1995,30.05,14.95,25.5,75,0.55,1.4,7.35,20
4,41565,1995,30.7,14.875,39.75,79.25,0.575,1.425,7.875,10
5,66340,1995,31,15.125,33.5,71,0.475,1.325,7.575,9
6,32320,1995,28.7,13.4,24.75,76.5,0.45,1.275,7.475,37
7,2035,1995,30.175,15.45,29,75.25,1.025,1.225,7.925,9
8,6450,1995,30.75,14.15,43.75,77.25,0.6,1.375,7.4,7
9,5925,1995,31.625,14.775,45,77.25,1,1.2,8.025,4
10,10030,1995,28.95,14.975,28.75,75,0.6,1.3,6.85,19
11,2545,1995,30.675,17.25,67.5,77,0.725,1.4,7.9,6
12,8920,1995,29.9,13.325,24.5,73.75,0.725,1.4,7.975,14
13,765,1995,31,16.25,140,78.5,0.725,1.275,7.15,3
14,27995,1995,29.75,13.7,16.5,75.5,0.6,1.425,7.7,20
15,595,1995,30.175,15.775,61.75,76,0.625,1.8,7.725,63
16,24645,1995,27.925,14.15,31.25,79.75,0.825,1.4,7.25,34
17,12405,1995,30.375,15.65,44.5,75.5,1.05,2.125,7.425,35
18,10540,1995,30.65,14.55,37,81,0.675,1.35,7.475,10
1,4300,1996,30.85,14.25,9,80.75,0.25,1.4,7.525,4
2,39640,1996,30.4,13.875,5.25,74.5,0.6,1.1,7.875,20
4,41655,1996,30.25,14.25,8,78,0.6,1.6,7.9,10
5,68365,1996,30.725,14.55,2.25,70.5,0.275,1.375,7.025,9
6,32105,1996,28.8,12,8,79.5,0.3,0.675,7.15,37
7,2065,1996,30.1,14.725,9.25,75,0.9,1.1,8.15,9
8,6515,1996,30.2,13.375,13.25,77.75,0.35,1.2,7.15,7
9,5920,1996,30.85,14.325,10,75.25,0.825,1.525,8,4
10,10105,1996,30.175,13.925,3.25,75.5,0.725,1.175,7.3,19
11,2570,1996,30.425,16.375,20.75,79,0.425,1.375,7.875,6
12,8975,1996,29.7,12.65,11.75,74.5,0.675,1.1,8.05,14
13,785,1996,30.575,15.4,25.75,80.5,0.55,1.5,6.3,3
14,28055,1996,29.35,12.675,10.75,75.5,0.75,1.175,8.15,20
15,615,1996,30.45,14.85,22.75,77.75,0.475,1.95,8.25,63
16,24660,1996,28.3,12.975,8.25,80,0.9,1.025,8.075,34
17,12385,1996,32.25,15.15,7,78.75,0.95,3.075,3.45,35
18,10545,1996,29.775,13.65,9.25,79,0.5,1.2,7.85,10
1,3845,1997,30.925,14.875,56.25,85.25,0.45,2.125,6.05,4
2,41065,1997,30.575,14.7,13,78.75,0.675,2.35,6.025,20
4,41795,1997,29.7,14.725,28,81.5,0.7,2.225,6.275,10
5,68340,1997,30.2,15.55,19,75,0.25,2.625,5.475,9
6,32360,1997,28.9,13.325,13.75,80.75,0.425,1.975,6.3,37
7,2060,1997,29.525,15.6,35.5,81,1,2.15,6.45,9
8,6865,1997,30.85,14.6,26,81.25,0.375,2.325,5.925,7
9,8625,1997,31.2,15.575,42.75,79.25,0.575,2.1,6.925,4
10,10430,1997,29.875,14.65,13,77.75,0.7,2.125,6,19
11,2670,1997,30.425,17,15.5,82.25,0.6,1.825,6.975,6
12,8730,1997,30.05,14.075,15.75,79,0.675,2.4,6.35,14
13,815,1997,30.55,16.45,28.5,81.5,0.675,2.125,6.125,3
14,27945,1997,29.35,14.125,21.75,81.25,0.55,2.6,6.525,20
15,635,1997,31.175,15.3,33.5,80,0.425,2.625,7.375,63
16,25410,1997,28.6,13.4,10.25,82.25,0.8,2.35,6.75,34
17,12400,1997,30.75,15.425,15.75,78,1.075,2.975,6.9,35
18,10560,1997,29.925,14.55,12,81.75,0.65,2.825,5.7,10
1,12320,1998,32.45,15.65,67.5,82,0.425,1.075,8.05,4
2,78095,1998,32.025,15.775,2.5,75.5,0.7,0.9,8.125,20
4,67050,1998,31.5,16.025,29.5,79,0.6,1,8.525,10
5,79665,1998,31.875,16.15,20.75,73,0.3,1.125,7.5,9
6,49355,1998,30.525,14.4,0,79,0.6,0.9,7.225,37
7,4735,1998,31.1,16.35,23.75,76,0.95,0.9,8.45,9
8,12050,1998,32.15,14.975,29.5,78.75,0.625,0.975,7.6,7
9,25980,1998,32.275,16.125,33,77.5,0.8,1,8.5,4
10,14670,1998,30.975,15.675,7.75,76.5,0.6,0.9,8.15,19
11,7420,1998,31.225,17.925,42.5,78.5,0.7,0.9,8.9,6
12,8425,1998,31.225,14.875,10.5,75.25,0.9,0.925,8.5,14
13,3135,1998,31.8,17.125,24.25,79.25,0.475,1.075,7.25,3
14,44775,1998,30.925,14.9,8.25,78.25,0.9,0.95,8.525,20
15,2760,1998,31.975,16.475,4.75,77.5,0.6,1.45,8.875,63
16,85455,1998,30.125,14.85,0,80,0.925,0.875,8.3,34
17,28300,1998,31.7,16.625,10.5,72.25,1.25,1.25,8.975,35
18,11520,1998,31.525,15.125,15.5,81.25,0.65,1.1,8.175,10
1,12455,1999,30.625,14.85,4.75,80.75,0.25,1.675,7.825,4
2,78495,1999,29.675,14.825,17.5,76.25,0.55,1.125,8.075,20
4,68230,1999,30.3,15.325,35,77.75,0.575,1.7,7.775,10
5,81345,1999,29.75,16.025,17.5,70,0.375,1.625,6.9,9
6,51100,1999,28.625,13.425,8.75,79.75,0.425,0.775,6.975,37
7,8150,1999,29.575,15.525,24,76.5,0.7,1.375,7.55,9
8,12185,1999,30.7,14.35,5.25,77.75,0.725,1.5,6.975,7
9,23445,1999,30.95,15.325,8.5,77.5,0.4,1.45,8.35,4
10,14385,1999,29.65,14.525,8,79,0.675,1.05,7.7,19
11,5870,1999,29.75,17.05,15.25,80,0.625,1.5,8.1,6
12,9645,1999,29.6,14.075,18,77.5,0.625,1.25,7.575,14
13,2705,1999,30.475,16.3,11.75,79.75,0.525,1.625,6.825,3
14,39610,1999,29.625,13.975,13,78.5,0.625,1.375,7.6,20
15,2750,1999,30.25,15.375,40,80,0.35,1.925,8.275,63
16,87190,1999,28.45,13.85,6,78.5,1.05,1.125,8.075,34
17,27460,1999,29.975,15.475,12.75,74.5,1.35,1.875,8.275,35
18,11695,1999,29.425,14.4,22.25,80,0.5,1.525,7.6,10
1,12455,2000,30.85,14.275,6.75,82.25,0.225,0.75,8.9,4
2,72080,2000,30,14.7,0,74.25,0.45,0.925,7.725,20
4,68515,2000,30.65,14.175,4,77.5,0.55,0.825,7.85,10
5,80630,2000,29.8,16.3,0.25,66.75,0.4,1.025,7.85,9
6,53920,2000,29.05,12.875,0,78.5,0.375,0.8,6.425,37
7,7270,2000,30.15,15,0.75,75,0.625,0.65,8.225,9
8,13050,2000,30.925,13.375,0,77.5,0.425,0.7,7.725,7
9,25095,2000,30.775,15.15,32.25,76.25,0.2,0.625,8.55,4
10,12010,2000,29.65,14.5,2.75,77.75,0.6,0.825,6.8,19
11,5760,2000,30.9,16.3,17.5,78,0.55,0.525,9.075,6
12,8720,2000,30,13.55,0,75.75,0.55,0.75,7.4,14
13,2575,2000,31.125,15.575,27.5,79,0.625,0.725,7.825,3
14,52025,2000,29.725,13.325,0,76.25,0.6,0.7,7.975,20
15,2975,2000,30.75,14.9,13.25,77,0.35,0.975,8.925,63
16,87430,2000,28.625,13.4,0.25,79.25,0.7,0.875,6.85,34
17,31155,2000,30.475,15.25,35.75,72.75,1.55,1.325,7.7,35
18,12295,2000,28.825,14.35,1.25,79.5,0.5,0.925,7.125,10
1,10295,2001,31.2,15.25,21.5,84.25,0.15,1.575,7.625,4
2,76085,2001,29.825,15.375,2,78,0.45,1.375,6.775,20
4,68645,2001,30.4,15.35,25.25,79.75,0.475,1.45,8.05,10
5,80735,2001,30.525,16.375,11.5,69.75,0.475,1.7,7.45,9
6,53335,2001,29.05,14.2,33,79.75,0.45,1.225,7.525,37
7,7130,2001,30.35,15.85,15.5,78.5,0.5,1.35,7.85,9
8,12680,2001,31.475,14.45,8,78.25,0.275,1.35,6.5,7
9,25315,2001,31.65,16.075,10.25,79,0.25,1.575,8.25,4
10,11590,2001,29.625,15.125,4.25,78.75,0.475,1.25,7.55,19
11,6460,2001,30.65,17.275,28.5,79.5,0.2,1.375,7.825,6
12,6045,2001,30.175,14.3,6.75,77.25,0.625,1.375,7.325,14
13,685,2001,31.725,16.425,25.25,80.75,0.575,1.575,7.075,3
14,52185,2001,30.35,14.425,2.75,79,0.75,1.475,7.725,20
15,3020,2001,31.275,16,27.5,82.25,0.325,1.55,8.05,63
16,67420,2001,28.3,14.825,5.75,80,0.725,1.525,7.15,34
17,31310,2001,30.975,15.825,14.75,77.5,1.625,1.625,7.725,35
18,11635,2001,29.675,14.6,14.5,80.25,0.375,1.425,7.6,10
1,8860,2002,30.775,15.425,24,81,0.2,1.575,7.925,4
2,80285,2002,30.375,14.45,19.25,80,0.425,1.45,6.55,20
3,20920,2002,32.225,17.075,11,72,1.15,1.95,8.325,6
4,68865,2002,30.75,14.9,33.75,79.5,0.775,1.825,7.55,10
5,80235,2002,30.15,16.1,16.25,72.25,0.75,1.975,6.375,9
6,56135,2002,29.55,13.175,12.75,82.75,0.5,1.175,6.75,37
7,7210,2002,30.3,15.35,60.75,79.75,0.65,1.625,7.6,9
8,12830,2002,31.15,14.05,29.25,81,0.475,1.5,6.75,7
9,26240,2002,31,15.7,42.25,80.75,0.325,1.6,7.85,4
10,11060,2002,29.55,14.6,28.5,81.5,0.65,1.85,6.9,19
11,6000,2002,31.025,17.1,28.75,78.5,0.5,1.35,7.475,6
12,7960,2002,29.825,13.6,17.75,79.5,0.75,1.55,7.275,14
13,705,2002,30.925,16.175,4.75,85,0.55,1.575,7.125,3
14,61270,2002,30,13.35,9.5,80.25,0.875,1.575,7.65,20
15,3065,2002,31.25,15.725,25.5,82,0.225,1.675,7.825,63
16,72830,2002,29,13.9,9.5,82,0.9,1.875,7.1,34
17,28985,2002,30.8,15.55,0,77,1.3,2.25,7.425,35
18,10840,2002,30.275,14.225,25.75,81.75,0.375,1.8,6.85,10
1,2940,2003,31.025,15.25,7,81.5,0.15,1.4,7.25,4
2,76575,2003,30.2,14.7,3.25,77.25,0.475,1.45,7.425,20
3,14288,2003,32.125,16.55,16.5,74.75,0.2,1.025,8.325,6
4,28240,2003,30.15,14.475,14,79.75,0.675,1.425,7.1,10
5,3884,2003,30.4,16.45,11.25,68.75,0.6,1.625,6.775,9
6,58034,2003,28.95,13.375,9.5,81.75,0.375,1.3,6.575,37
7,1827,2003,30.125,15.075,7.25,76.75,0.375,1.325,7.525,9
8,8456,2003,31.525,13.825,7,80.25,0.4,1.075,6.9,7
9,2018,2003,31.25,15.825,5.5,79.5,0.375,1.175,7.475,4
11,1264,2003,30.775,16.95,8,79,0.475,1.025,7.525,6
12,5926,2003,30.65,13.35,1.25,78,0.7,1.125,7.125,14
13,411,2003,31.325,16.225,0.5,83.5,0.425,1.275,8.175,3
14,77635,2003,30.4,13.8,4,78.25,0.725,1.075,7.925,20
16,74569,2003,28.9,14.275,8.25,80,0.775,1.45,7.275,34
17,5279,2003,30.2,15.575,4,72.25,1.4,1.5,7.4,35
